Type,Library,Test,Result
1. Parse Validation,JsonCpp (C++),fail15,true
1. Parse Validation,JsonCpp (C++),fail16,true
1. Parse Validation,JsonCpp (C++),fail17,true
1. Parse Validation,JsonCpp (C++),fail19,true
1. Parse Validation,JsonCpp (C++),fail20,true
1. Parse Validation,JsonCpp (C++),fail21,true
1. Parse Validation,JsonCpp (C++),fail22,true
1. Parse Validation,JsonCpp (C++),fail23,true
1. Parse Validation,JsonCpp (C++),fail24,true
1. Parse Validation,JsonCpp (C++),fail25,false
1. Parse Validation,JsonCpp (C++),fail26,true
1. Parse Validation,JsonCpp (C++),fail27,false
1. Parse Validation,JsonCpp (C++),fail28,true
1. Parse Validation,JsonCpp (C++),fail29,true
1. Parse Validation,JsonCpp (C++),fail30,true
1. Parse Validation,JsonCpp (C++),fail31,true
1. Parse Validation,JsonCpp (C++),fail32,true
1. Parse Validation,JsonCpp (C++),fail33,true
2. Parse Double,JsonCpp (C++),double01,true
2. Parse Double,JsonCpp (C++),double02,true
2. Parse Double,JsonCpp (C++),double03,true
2. Parse Double,JsonCpp (C++),double04,true
2. Parse Double,JsonCpp (C++),double05,true
2. Parse Double,JsonCpp (C++),double06,true
2. Parse Double,JsonCpp (C++),double07,true
2. Parse Double,JsonCpp (C++),double08,true
2. Parse Double,JsonCpp (C++),double09,true
2. Parse Double,JsonCpp (C++),double10,true
2. Parse Double,JsonCpp (C++),double11,true
2. Parse Double,JsonCpp (C++),double12,true
2. Parse Double,JsonCpp (C++),double13,true
2. Parse Double,JsonCpp (C++),double14,true
2. Parse Double,JsonCpp (C++),double15,true
2. Parse Double,JsonCpp (C++),double16,true
2. Parse Double,JsonCpp (C++),double17,true
2. Parse Double,JsonCpp (C++),double18,true
2. Parse Double,JsonCpp (C++),double19,true
2. Parse Double,JsonCpp (C++),double20,true
2. Parse Double,JsonCpp (C++),double21,true
2. Parse Double,JsonCpp (C++),double22,true
2. Parse Double,JsonCpp (C++),double23,true
2. Parse Double,JsonCpp (C++),double24,true
2. Parse Double,JsonCpp (C++),double25,true
2. Parse Double,JsonCpp (C++),double26,false
2. Parse Double,JsonCpp (C++),double27,true
2. Parse Double,JsonCpp (C++),double28,true
2. Parse Double,JsonCpp (C++),double29,true
2. Parse Double,JsonCpp (C++),double30,true
2. Parse Double,JsonCpp (C++),double31,true
2. Parse Double,JsonCpp (C++),double32,true
2. Parse Double,JsonCpp (C++),double33,false
2. Parse Double,JsonCpp (C++),double34,false
2. Parse Double,JsonCpp (C++),double35,true
2. Parse Double,JsonCpp (C++),double36,true
2. Parse Double,JsonCpp (C++),double37,false
2. Parse Double,JsonCpp (C++),double38,true
2. Parse Double,JsonCpp (C++),double39,true
2. Parse Double,JsonCpp (C++),double40,false
2. Parse Double,JsonCpp (C++),double41,true
2. Parse Double,JsonCpp (C++),double42,true
2. Parse Double,JsonCpp (C++),double43,true
2. Parse Double,JsonCpp (C++),double44,false
2. Parse Double,JsonCpp (C++),double45,true
2. Parse Double,JsonCpp (C++),double46,true
2. Parse Double,JsonCpp (C++),double47,true
2. Parse Double,JsonCpp (C++),double48,false
2. Parse Double,JsonCpp (C++),double49,true
2. Parse Double,JsonCpp (C++),double50,true
2. Parse Double,JsonCpp (C++),double51,true
2. Parse Double,JsonCpp (C++),double52,true
2. Parse Double,JsonCpp (C++),double53,false
2. Parse Double,JsonCpp (C++),double54,true
2. Parse Double,JsonCpp (C++),double55,true
2. Parse Double,JsonCpp (C++),double56,true
2. Parse Double,JsonCpp (C++),double57,true
2. Parse Double,JsonCpp (C++),double58,false
2. Parse Double,JsonCpp (C++),double59,true
2. Parse Double,JsonCpp (C++),double60,true
2. Parse Double,JsonCpp (C++),double61,true
2. Parse Double,JsonCpp (C++),double62,true
2. Parse Double,JsonCpp (C++),double63,false
2. Parse Double,JsonCpp (C++),double64,true
2. Parse Double,JsonCpp (C++),double65,true
2. Parse Double,JsonCpp (C++),double66,true
3. Parse String,JsonCpp (C++),string01,true
3. Parse String,JsonCpp (C++),string02,true
3. Parse String,JsonCpp (C++),string03,true
3. Parse String,JsonCpp (C++),string04,true
3. Parse String,JsonCpp (C++),string05,true
3. Parse String,JsonCpp (C++),string06,true
3. Parse String,JsonCpp (C++),string07,true
3. Parse String,JsonCpp (C++),string08,true
3. Parse String,JsonCpp (C++),string09,true
4. Roundtrip,JsonCpp (C++),roundtrip01,true
4. Roundtrip,JsonCpp (C++),roundtrip02,true
4. Roundtrip,JsonCpp (C++),roundtrip03,true
4. Roundtrip,JsonCpp (C++),roundtrip04,true
4. Roundtrip,JsonCpp (C++),roundtrip05,true
4. Roundtrip,JsonCpp (C++),roundtrip06,true
4. Roundtrip,JsonCpp (C++),roundtrip07,true
4. Roundtrip,JsonCpp (C++),roundtrip08,true
4. Roundtrip,JsonCpp (C++),roundtrip09,true
4. Roundtrip,JsonCpp (C++),roundtrip10,true
4. Roundtrip,JsonCpp (C++),roundtrip11,true
4. Roundtrip,JsonCpp (C++),roundtrip12,true
4. Roundtrip,JsonCpp (C++),roundtrip13,true
4. Roundtrip,JsonCpp (C++),roundtrip14,true
4. Roundtrip,JsonCpp (C++),roundtrip15,true
4. Roundtrip,JsonCpp (C++),roundtrip16,true
4. Roundtrip,JsonCpp (C++),roundtrip17,true
4. Roundtrip,JsonCpp (C++),roundtrip18,true
4. Roundtrip,JsonCpp (C++),roundtrip19,true
4. Roundtrip,JsonCpp (C++),roundtrip20,false
4. Roundtrip,JsonCpp (C++),roundtrip21,false
4. Roundtrip,JsonCpp (C++),roundtrip22,false
4. Roundtrip,JsonCpp (C++),roundtrip23,false
4. Roundtrip,JsonCpp (C++),roundtrip24,false
4. Roundtrip,JsonCpp (C++),roundtrip25,false
4. Roundtrip,JsonCpp (C++),roundtrip26,true
4. Roundtrip,JsonCpp (C++),roundtrip27,false
1. Parse Validation,json-c (C),pass01,true
1. Parse Validation,json-c (C),pass02,true
1. Parse Validation,json-c (C),pass03,true
1. Parse Validation,json-c (C),fail02,true
1. Parse Validation,json-c (C),fail03,true
1. Parse Validation,json-c (C),fail04,false
1. Parse Validation,json-c (C),fail05,true
1. Parse Validation,json-c (C),fail06,true
1. Parse Validation,json-c (C),fail07,false
1. Parse Validation,json-c (C),fail08,false
1. Parse Validation,json-c (C),fail09,false
1. Parse Validation,json-c (C),fail10,false
1. Parse Validation,json-c (C),fail11,true
1. Parse Validation,json-c (C),fail12,true
1. Parse Validation,json-c (C),fail13,false
1. Parse Validation,json-c (C),fail14,true
1. Parse Validation,json-c (C),fail15,true
1. Parse Validation,json-c (C),fail16,true
1. Parse Validation,json-c (C),fail17,true
1. Parse Validation,json-c (C),fail19,true
1. Parse Validation,json-c (C),fail20,true
1. Parse Validation,json-c (C),fail21,true
1. Parse Validation,json-c (C),fail22,true
1. Parse Validation,json-c (C),fail23,true
1. Parse Validation,json-c (C),fail24,false
1. Parse Validation,json-c (C),fail25,false
1. Parse Validation,json-c (C),fail26,true
1. Parse Validation,json-c (C),fail27,false
1. Parse Validation,json-c (C),fail28,true
1. Parse Validation,json-c (C),fail29,false
1. Parse Validation,json-c (C),fail30,false
1. Parse Validation,json-c (C),fail31,false
1. Parse Validation,json-c (C),fail32,true
1. Parse Validation,json-c (C),fail33,true
2. Parse Double,json-c (C),double01,true
2. Parse Double,json-c (C),double02,true
2. Parse Double,json-c (C),double03,true
2. Parse Double,json-c (C),double04,true
2. Parse Double,json-c (C),double05,true
2. Parse Double,json-c (C),double06,true
2. Parse Double,json-c (C),double07,true
2. Parse Double,json-c (C),double08,true
2. Parse Double,json-c (C),double09,true
2. Parse Double,json-c (C),double10,true
2. Parse Double,json-c (C),double11,true
2. Parse Double,json-c (C),double12,true
2. Parse Double,json-c (C),double13,true
2. Parse Double,json-c (C),double14,true
2. Parse Double,json-c (C),double15,true
2. Parse Double,json-c (C),double16,true
2. Parse Double,json-c (C),double17,true
2. Parse Double,json-c (C),double18,true
2. Parse Double,json-c (C),double19,true
2. Parse Double,json-c (C),double20,true
2. Parse Double,json-c (C),double21,true
2. Parse Double,json-c (C),double22,true
2. Parse Double,json-c (C),double23,true
2. Parse Double,json-c (C),double24,true
2. Parse Double,json-c (C),double25,true
2. Parse Double,json-c (C),double26,true
2. Parse Double,json-c (C),double27,false
2. Parse Double,json-c (C),double28,false
2. Parse Double,json-c (C),double29,true
2. Parse Double,json-c (C),double30,true
2. Parse Double,json-c (C),double31,true
2. Parse Double,json-c (C),double32,true
2. Parse Double,json-c (C),double33,true
2. Parse Double,json-c (C),double34,true
2. Parse Double,json-c (C),double35,true
2. Parse Double,json-c (C),double36,true
2. Parse Double,json-c (C),double37,true
2. Parse Double,json-c (C),double38,true
2. Parse Double,json-c (C),double39,true
2. Parse Double,json-c (C),double40,true
2. Parse Double,json-c (C),double41,true
2. Parse Double,json-c (C),double42,true
2. Parse Double,json-c (C),double43,true
2. Parse Double,json-c (C),double44,true
2. Parse Double,json-c (C),double45,true
2. Parse Double,json-c (C),double46,true
2. Parse Double,json-c (C),double47,true
2. Parse Double,json-c (C),double48,true
2. Parse Double,json-c (C),double49,true
2. Parse Double,json-c (C),double50,true
2. Parse Double,json-c (C),double51,true
2. Parse Double,json-c (C),double52,true
2. Parse Double,json-c (C),double53,true
2. Parse Double,json-c (C),double54,true
2. Parse Double,json-c (C),double55,false
2. Parse Double,json-c (C),double56,false
2. Parse Double,json-c (C),double57,false
2. Parse Double,json-c (C),double58,true
2. Parse Double,json-c (C),double59,true
2. Parse Double,json-c (C),double60,false
2. Parse Double,json-c (C),double61,false
2. Parse Double,json-c (C),double62,false
2. Parse Double,json-c (C),double63,true
2. Parse Double,json-c (C),double64,true
2. Parse Double,json-c (C),double65,false
2. Parse Double,json-c (C),double66,true
3. Parse String,json-c (C),string01,true
3. Parse String,json-c (C),string02,true
3. Parse String,json-c (C),string03,true
3. Parse String,json-c (C),string04,true
3. Parse String,json-c (C),string05,true
3. Parse String,json-c (C),string06,true
3. Parse String,json-c (C),string07,true
3. Parse String,json-c (C),string08,true
3. Parse String,json-c (C),string09,true
4. Roundtrip,json-c (C),roundtrip01,true
4. Roundtrip,json-c (C),roundtrip02,true
4. Roundtrip,json-c (C),roundtrip03,true
4. Roundtrip,json-c (C),roundtrip04,true
4. Roundtrip,json-c (C),roundtrip05,true
4. Roundtrip,json-c (C),roundtrip06,true
4. Roundtrip,json-c (C),roundtrip07,true
4. Roundtrip,json-c (C),roundtrip08,true
4. Roundtrip,json-c (C),roundtrip09,true
4. Roundtrip,json-c (C),roundtrip10,true
4. Roundtrip,json-c (C),roundtrip11,true
4. Roundtrip,json-c (C),roundtrip12,true
4. Roundtrip,json-c (C),roundtrip13,true
4. Roundtrip,json-c (C),roundtrip14,true
4. Roundtrip,json-c (C),roundtrip15,true
4. Roundtrip,json-c (C),roundtrip16,true
4. Roundtrip,json-c (C),roundtrip17,true
4. Roundtrip,json-c (C),roundtrip18,true
4. Roundtrip,json-c (C),roundtrip19,true
4. Roundtrip,json-c (C),roundtrip20,true
4. Roundtrip,json-c (C),roundtrip21,true
4. Roundtrip,json-c (C),roundtrip22,true
4. Roundtrip,json-c (C),roundtrip23,true
4. Roundtrip,json-c (C),roundtrip24,true
4. Roundtrip,json-c (C),roundtrip25,true
4. Roundtrip,json-c (C),roundtrip26,true
4. Roundtrip,json-c (C),roundtrip27,true
1. Parse Validation,hjiang/JSON++ (C++),pass01,true
1. Parse Validation,hjiang/JSON++ (C++),pass02,true
1. Parse Validation,hjiang/JSON++ (C++),pass03,true
1. Parse Validation,hjiang/JSON++ (C++),fail02,true
1. Parse Validation,hjiang/JSON++ (C++),fail03,true
1. Parse Validation,hjiang/JSON++ (C++),fail04,false
1. Parse Validation,hjiang/JSON++ (C++),fail05,false
1. Parse Validation,hjiang/JSON++ (C++),fail06,false
1. Parse Validation,hjiang/JSON++ (C++),fail07,false
1. Parse Validation,hjiang/JSON++ (C++),fail08,false
1. Parse Validation,hjiang/JSON++ (C++),fail09,false
1. Parse Validation,hjiang/JSON++ (C++),fail10,false
1. Parse Validation,hjiang/JSON++ (C++),fail11,true
1. Parse Validation,hjiang/JSON++ (C++),fail12,true
1. Parse Validation,hjiang/JSON++ (C++),fail13,false
1. Parse Validation,hjiang/JSON++ (C++),fail14,false
1. Parse Validation,hjiang/JSON++ (C++),fail15,false
1. Parse Validation,hjiang/JSON++ (C++),fail16,true
1. Parse Validation,hjiang/JSON++ (C++),fail17,false
1. Parse Validation,hjiang/JSON++ (C++),fail19,true
1. Parse Validation,hjiang/JSON++ (C++),fail20,true
1. Parse Validation,hjiang/JSON++ (C++),fail21,true
1. Parse Validation,hjiang/JSON++ (C++),fail22,true
1. Parse Validation,hjiang/JSON++ (C++),fail23,true
1. Parse Validation,hjiang/JSON++ (C++),fail24,false
1. Parse Validation,hjiang/JSON++ (C++),fail25,false
1. Parse Validation,hjiang/JSON++ (C++),fail26,false
1. Parse Validation,hjiang/JSON++ (C++),fail27,false
1. Parse Validation,hjiang/JSON++ (C++),fail28,false
1. Parse Validation,hjiang/JSON++ (C++),fail29,true
1. Parse Validation,hjiang/JSON++ (C++),fail30,true
1. Parse Validation,hjiang/JSON++ (C++),fail31,true
1. Parse Validation,hjiang/JSON++ (C++),fail32,true
1. Parse Validation,hjiang/JSON++ (C++),fail33,true
2. Parse Double,hjiang/JSON++ (C++),double01,true
2. Parse Double,hjiang/JSON++ (C++),double02,true
2. Parse Double,hjiang/JSON++ (C++),double03,true
2. Parse Double,hjiang/JSON++ (C++),double04,true
2. Parse Double,hjiang/JSON++ (C++),double05,true
2. Parse Double,hjiang/JSON++ (C++),double06,true
2. Parse Double,hjiang/JSON++ (C++),double07,true
2. Parse Double,hjiang/JSON++ (C++),double08,true
2. Parse Double,hjiang/JSON++ (C++),double09,true
2. Parse Double,hjiang/JSON++ (C++),double10,true
2. Parse Double,hjiang/JSON++ (C++),double11,true
2. Parse Double,hjiang/JSON++ (C++),double12,true
2. Parse Double,hjiang/JSON++ (C++),double13,true
2. Parse Double,hjiang/JSON++ (C++),double14,true
2. Parse Double,hjiang/JSON++ (C++),double15,true
2. Parse Double,hjiang/JSON++ (C++),double16,true
2. Parse Double,hjiang/JSON++ (C++),double17,true
2. Parse Double,hjiang/JSON++ (C++),double18,true
2. Parse Double,hjiang/JSON++ (C++),double19,true
2. Parse Double,hjiang/JSON++ (C++),double20,true
2. Parse Double,hjiang/JSON++ (C++),double21,true
2. Parse Double,hjiang/JSON++ (C++),double22,true
2. Parse Double,hjiang/JSON++ (C++),double23,true
2. Parse Double,hjiang/JSON++ (C++),double24,true
2. Parse Double,hjiang/JSON++ (C++),double25,true
2. Parse Double,hjiang/JSON++ (C++),double26,false
2. Parse Double,hjiang/JSON++ (C++),double27,true
2. Parse Double,hjiang/JSON++ (C++),double28,true
2. Parse Double,hjiang/JSON++ (C++),double29,true
2. Parse Double,hjiang/JSON++ (C++),double30,true
2. Parse Double,hjiang/JSON++ (C++),double31,true
2. Parse Double,hjiang/JSON++ (C++),double32,true
2. Parse Double,hjiang/JSON++ (C++),double33,false
2. Parse Double,hjiang/JSON++ (C++),double34,false
2. Parse Double,hjiang/JSON++ (C++),double35,true
2. Parse Double,hjiang/JSON++ (C++),double36,true
2. Parse Double,hjiang/JSON++ (C++),double37,false
2. Parse Double,hjiang/JSON++ (C++),double38,true
2. Parse Double,hjiang/JSON++ (C++),double39,true
2. Parse Double,hjiang/JSON++ (C++),double40,false
2. Parse Double,hjiang/JSON++ (C++),double41,true
2. Parse Double,hjiang/JSON++ (C++),double42,true
2. Parse Double,hjiang/JSON++ (C++),double43,true
2. Parse Double,hjiang/JSON++ (C++),double44,false
2. Parse Double,hjiang/JSON++ (C++),double45,true
2. Parse Double,hjiang/JSON++ (C++),double46,true
2. Parse Double,hjiang/JSON++ (C++),double47,true
2. Parse Double,hjiang/JSON++ (C++),double48,false
2. Parse Double,hjiang/JSON++ (C++),double49,true
2. Parse Double,hjiang/JSON++ (C++),double50,true
2. Parse Double,hjiang/JSON++ (C++),double51,true
2. Parse Double,hjiang/JSON++ (C++),double52,true
2. Parse Double,hjiang/JSON++ (C++),double53,false
2. Parse Double,hjiang/JSON++ (C++),double54,true
2. Parse Double,hjiang/JSON++ (C++),double55,true
2. Parse Double,hjiang/JSON++ (C++),double56,true
2. Parse Double,hjiang/JSON++ (C++),double57,true
2. Parse Double,hjiang/JSON++ (C++),double58,false
2. Parse Double,hjiang/JSON++ (C++),double59,true
2. Parse Double,hjiang/JSON++ (C++),double60,true
2. Parse Double,hjiang/JSON++ (C++),double61,true
2. Parse Double,hjiang/JSON++ (C++),double62,true
2. Parse Double,hjiang/JSON++ (C++),double63,false
2. Parse Double,hjiang/JSON++ (C++),double64,true
2. Parse Double,hjiang/JSON++ (C++),double65,true
2. Parse Double,hjiang/JSON++ (C++),double66,true
3. Parse String,hjiang/JSON++ (C++),string01,true
3. Parse String,hjiang/JSON++ (C++),string02,true
3. Parse String,hjiang/JSON++ (C++),string03,true
3. Parse String,hjiang/JSON++ (C++),string04,true
3. Parse String,hjiang/JSON++ (C++),string05,true
3. Parse String,hjiang/JSON++ (C++),string06,true
3. Parse String,hjiang/JSON++ (C++),string07,false
3. Parse String,hjiang/JSON++ (C++),string08,false
3. Parse String,hjiang/JSON++ (C++),string09,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip01,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip02,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip03,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip04,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip05,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip06,true
4. Roundtrip,hjiang/JSON++ (C++),roundtrip07,true
4. Roundtrip,hjiang/JSON++ (C++),roundtrip08,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip09,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip10,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip11,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip12,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip13,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip14,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip15,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip16,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip17,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip18,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip19,false
4. Roundtrip,hjiang/JSON++ (C++),roundtrip20,false
